Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
60;OISE;12;CRÉPY-EN-VALOIS;21248;11234;52.87;10014;47.13;868;4.09;8.67;9146;43.04;91.33;M;FURET;Jérôme;SOC;5198;24.46;56.83;M;LETOURNEUR;Jean-Paul;FN;3948;18.58;43.17;;;;;;;
60;OISE;13;CRÈVECOEUR-LE-GRAND;5678;2540;44.73;3138;55.27;301;5.3;9.59;2837;49.96;90.41;M;COET;André;UMP;1859;32.74;65.53;M;BAUDEAU;Mickaël;FN;978;17.22;34.47;;;;;;;
60;OISE;16;FROISSY;4988;1837;36.83;3151;63.17;218;4.37;6.92;2933;58.8;93.08;F;BAECKELANDT;Josiane;RDG;1193;23.92;40.68;M;VASSELLE;Alain;UMP;1740;34.88;59.32;;;;;;;
60;OISE;18;GUISCARD;5494;3267;59.46;2227;40.54;435;7.92;19.53;1792;32.62;80.47;M;LECOMTE;Gérard;SOC;88;1.6;4.91;M;DELAVENNE;Thibaut;DVG;1704;31.02;95.09;;;;;;;
60;OISE;19;LASSIGNY;6634;3105;46.8;3529;53.2;227;3.42;6.43;3302;49.77;93.57;M;FRAU;Thierry;SOC;2189;33;66.29;M;PORTET;Cyril;FN;1113;16.78;33.71;;;;;;;
60;OISE;22;MARSEILLE-EN-BEAUVAISIS;6166;2651;42.99;3515;57.01;264;4.28;7.51;3251;52.72;92.49;F;DUBUT;Isabelle;SOC;1524;24.72;46.88;M;BISSCHOP;Daniel;DVD;1727;28.01;53.12;;;;;;;
60;OISE;24;MOUY;10374;5308;51.17;5066;48.83;335;3.23;6.61;4731;45.6;93.39;F;DELAFONTAINE;Anne-Claire;SOC;2541;24.49;53.71;M;FOUCHARD;André;FN;2190;21.11;46.29;;;;;;;
60;OISE;28;NOAILLES;15250;8021;52.6;7229;47.4;933;6.12;12.91;6296;41.29;87.09;M;MANCEL;Jean-François;UMP;3253;21.33;51.67;F;ITALIANI;Florence;FN;3043;19.95;48.33;;;;;;;
60;OISE;29;NOYON;15183;7642;50.33;7541;49.67;556;3.66;7.37;6985;46.01;92.63;M;DEGUISE;Patrick;SOC;3948;26;56.52;M;GUINIOT;Michel;FN;3037;20;43.48;;;;;;;
60;OISE;30;PONT-SAINTE-MAXENCE;19184;11477;59.83;7707;40.17;524;2.73;6.8;7183;37.44;93.2;M;DELMAS;Michel;SOC;3625;18.9;50.47;M;HRMO;Jean-Claude;UMP;3558;18.55;49.53;;;;;;;
60;OISE;33;SAINT-JUST-EN-CHAUSSÉE;12955;6217;47.99;6738;52.01;401;3.1;5.95;6337;48.92;94.05;M;GOES;Michel;SOC;2502;19.31;39.48;M;DESMEDT;Frans;UMP;3835;29.6;60.52;;;;;;;
60;OISE;34;SENLIS;23422;13727;58.61;9695;41.39;1101;4.7;11.36;8594;36.69;88.64;M;BASCHER;Jérôme;UMP;5218;22.28;60.72;F;TROSZCZYNSKI;Mylène;FN;3376;14.41;39.28;;;;;;;
60;OISE;36;CHANTILLY;26610;16450;61.82;10160;38.18;994;3.74;9.78;9166;34.45;90.22;M;MARCHAND;Patrice;UMP;6351;23.87;69.29;F;BOUSSARD;Elisabeth;FN;2815;10.58;30.71;;;;;;;
61;ORNE;6;BELLÊME;4637;2571;55.45;2066;44.55;142;3.06;6.87;1924;41.49;93.13;M;OFFRET;Michel;SOC;667;14.38;34.67;M;DE CAFFARELLI;Jean-François;DVD;1257;27.11;65.33;;;;;;;
61;ORNE;7;BRIOUZE;3562;1441;40.45;2121;59.55;146;4.1;6.88;1975;55.45;93.12;M;SALLES;Jean-Pierre;DVD;1122;31.5;56.81;M;DOUTE;Guy;DVD;853;23.95;43.19;;;;;;;
61;ORNE;8;CARROUGES;3933;1670;42.46;2263;57.54;205;5.21;9.06;2058;52.33;90.94;F;OLIVEIRA;Maryse;DVD;1096;27.87;53.26;M;ERMESSENT;Eugène-Loïc;DVD;962;24.46;46.74;;;;;;;
61;ORNE;10;DOMFRONT;8109;4272;52.68;3837;47.32;201;2.48;5.24;3636;44.84;94.76;F;JOURDAN;Chantal;SOC;1610;19.85;44.28;M;LOQUET;Robert;UMP;2026;24.98;55.72;;;;;;;
61;ORNE;15;FLERS-NORD;9752;5384;55.21;4368;44.79;248;2.54;5.68;4120;42.25;94.32;M;COLIN;Gérard;DVG;2659;27.27;64.54;F;CORVEE;Chantal;DVD;1461;14.98;35.46;;;;;;;
61;ORNE;32;LE THEIL;5407;2635;48.73;2772;51.27;93;1.72;3.35;2679;49.55;96.65;M;THIROUARD;Sébastien;DVG;1324;24.49;49.42;M;DE COURSON;Gilles;DVD;1355;25.06;50.58;;;;;;;
61;ORNE;36;VIMOUTIERS;5373;2567;47.78;2806;52.22;170;3.16;6.06;2636;49.06;93.94;M;ROSE;Gérard;DVG;1061;19.75;40.25;M;ROMAIN;Guy;UMP;1575;29.31;59.75;;;;;;;
61;ORNE;37;L'AIGLE-OUEST;6301;3274;51.96;3027;48.04;210;3.33;6.94;2817;44.71;93.06;M;DELAVALLEE;Serge;SOC;1360;21.58;48.28;F;LOUWAGIE;Véronique;UMP;1457;23.12;51.72;;;;;;;
61;ORNE;38;ALENÇON-3;9457;5243;55.44;4214;44.56;274;2.9;6.5;3940;41.66;93.5;M;PAVIS;Jean-Claude;SOC;2132;22.54;54.11;M;CHARUEL;Bruno;DVD;1808;19.12;45.89;;;;;;;
61;ORNE;39;ARGENTAN-OUEST;6954;3770;54.21;3184;45.79;206;2.96;6.47;2978;42.82;93.53;M;LEVEILLE;Frédéric;SOC;1931;27.77;64.84;M;JAGLIN;Xavier;DVD;1047;15.06;35.16;;;;;;;
62;PAS DE CALAIS;2;ARDRES;15039;6198;41.21;8841;58.79;554;3.68;6.27;8287;55.1;93.73;M;LOQUET;Ludovic;DVG;4363;29.01;52.65;M;CARPENTIER;Bernard;UMP;3924;26.09;47.35;;;;;;;
62;PAS DE CALAIS;3;ARRAS-NORD;13727;7449;54.27;6278;45.73;530;3.86;8.44;5748;41.87;91.56;M;DESFACHELLE;Nicolas;SOC;3949;28.77;68.7;M;GHEERBRANT;Jean-Dominique;M-NC;1799;13.11;31.3;;;;;;;
62;PAS DE CALAIS;4;ARRAS-SUD;23074;11277;48.87;11797;51.13;1307;5.66;11.08;10490;45.46;88.92;M;COTTIGNY;Jean-Louis;SOC;6882;29.83;65.61;F;DURIEZ;Marie-Christine;FN;3608;15.64;34.39;;;;;;;
62;PAS DE CALAIS;6;AUDRUICQ;18795;9081;48.32;9714;51.68;643;3.42;6.62;9071;48.26;93.38;M;MAJEWICZ;Olivier;SOC;5108;27.18;56.31;M;PLANQUE;Olivier;UMP;3963;21.09;43.69;;;;;;;
62;PAS DE CALAIS;8;AVESNES-LE-COMTE;6957;2872;41.28;4085;58.72;372;5.35;9.11;3713;53.37;90.89;M;DEFONTAINE;Jean-Pierre;RDG;2009;28.88;54.11;F;BERTON;Christiane;M-NC;1704;24.49;45.89;;;;;;;
62;PAS DE CALAIS;10;BEAUMETZ-LÈS-LOGES;9578;3928;41.01;5650;58.99;630;6.58;11.15;5020;52.41;88.85;M;PETIT;Michel;UMP;3587;37.45;71.45;M;D'HOLLANDER;Jean-Pierre;FN;1433;14.96;28.55;;;;;;;
62;PAS DE CALAIS;14;BOULOGNE-SUR-MER-SUD;17290;9542;55.19;7748;44.81;662;3.83;8.54;7086;40.98;91.46;M;BALY;Christian;SOC;4831;27.94;68.18;M;GOLLIOT;Antoine;FN;2255;13.04;31.82;;;;;;;
62;PAS DE CALAIS;15;CALAIS-NORD-OUEST;20718;11191;54.02;9527;45.98;674;3.25;7.07;8853;42.73;92.93;M;HENIN;Jacky;COM;4070;19.64;45.97;M;HAMY;Michel;DVD;4783;23.09;54.03;;;;;;;
62;PAS DE CALAIS;16;CALAIS-CENTRE;20857;11830;56.72;9027;43.28;940;4.51;10.41;8087;38.77;89.59;M;VASSEUR;Philippe;SOC;4779;22.91;59.09;F;VERNALDE;Françoise;FN;3308;15.86;40.91;;;;;;;
62;PAS DE CALAIS;17;CAMBRIN;14874;7857;52.82;7017;47.18;415;2.79;5.91;6602;44.39;94.09;F;DURIEZ;Odette;SOC;4281;28.78;64.84;F;DECOBERT;Dalila;FN;2321;15.6;35.16;;;;;;;
62;PAS DE CALAIS;18;CAMPAGNE-LÈS-HESDIN;8517;2912;34.19;5605;65.81;347;4.07;6.19;5258;61.74;93.81;M;LEJOSNE;Eric;SOC;2584;30.34;49.14;M;TETARD;Ghislain;UMP;2674;31.4;50.86;;;;;;;
62;PAS DE CALAIS;19;CARVIN;18006;10069;55.92;7937;44.08;535;2.97;6.74;7402;41.11;93.26;M;MACIEJASZ;Daniel;SOC;4638;25.76;62.66;M;SZCZUREK;Christopher;FN;2764;15.35;37.34;;;;;;;
62;PAS DE CALAIS;21;DESVRES;11382;4596;40.38;6786;59.62;614;5.39;9.05;6172;54.23;90.95;M;PRUDHOMME;Claude;SOC;3706;32.56;60.05;M;VIDAL;Frédéric;UMP;2466;21.67;39.95;;;;;;;
62;PAS DE CALAIS;22;ETAPLES;15135;8725;57.65;6410;42.35;534;3.53;8.33;5876;38.82;91.67;M;CYFFERS;Jean-Bernard;SOC;2910;19.23;49.52;F;MARGUERITTE;Geneviève;M-NC;2966;19.6;50.48;;;;;;;
62;PAS DE CALAIS;28;HOUDAIN;15261;11122;72.88;4139;27.12;971;6.36;23.46;3168;20.76;76.54;M;DEWALLE;Daniel;COM;3168;20.76;100;;;;;;;;;;;;;;
62;PAS DE CALAIS;33;LILLERS;17109;8390;49.04;8719;50.96;828;4.84;9.5;7891;46.12;90.5;M;ANDRIES;Lucien;COM;4917;28.74;62.31;M;DELBECQUE;Benoît;UMP;2974;17.38;37.69;;;;;;;
62;PAS DE CALAIS;39;LE PARCQ;5754;2509;43.6;3245;56.4;285;4.95;8.78;2960;51.44;91.22;M;DUPONT;Bernard-Marie;DVG;1210;21.03;40.88;M;DARQUE;Jean-Claude;DVD;1750;30.41;59.12;;;;;;;
62;PAS DE CALAIS;43;SAINT-POL-SUR-TERNOISE;11350;4937;43.5;6413;56.5;458;4.04;7.14;5955;52.47;92.86;M;LOUF;Maurice;SOC;3700;32.6;62.13;M;HENIART;Yves;DVD;2255;19.87;37.87;;;;;;;
62;PAS DE CALAIS;45;VIMY;18248;8387;45.96;9861;54.04;1050;5.75;10.65;8811;48.28;89.35;M;ALEXANDRE;Bertrand;DVG;5435;29.78;61.68;M;BRICE;Laurent ;FN;3376;18.5;38.32;;;;;;;
62;PAS DE CALAIS;46;VITRY-EN-ARTOIS;21601;11187;51.79;10414;48.21;680;3.15;6.53;9734;45.06;93.47;M;STIENNE;Martial;COM;6455;29.88;66.31;M;DENGHIN;Dominique;FN;3279;15.18;33.69;;;;;;;
62;PAS DE CALAIS;49;LENS-NORD-EST;15508;9314;60.06;6194;39.94;450;2.9;7.27;5744;37.04;92.73;F;LEDENT;Marie-Paule;SOC;3248;20.94;56.55;M;BAUDRIN;Freddy;FN;2496;16.09;43.45;;;;;;;
62;PAS DE CALAIS;52;AVION;15812;8827;55.82;6985;44.18;302;1.91;4.32;6683;42.27;95.68;M;TELLIER;Jean-Marc;COM;4731;29.92;70.79;M;MULLIER;Jean-Luc;FN;1952;12.35;29.21;;;;;;;
62;PAS DE CALAIS;53;BÉTHUNE-SUD;14867;8032;54.03;6835;45.97;394;2.65;5.76;6441;43.32;94.24;M;DELANNOY;Alain;SOC;4241;28.53;65.84;M;DEMANNE;Thomas;FN;2200;14.8;34.16;;;;;;;
62;PAS DE CALAIS;54;CALAIS-EST;17773;9407;52.93;8366;47.07;609;3.43;7.28;7757;43.64;92.72;M;PERON;Serge;SOC;5017;28.23;64.68;F;BOURGEOIS;Marie-Christine;FN;2740;15.42;35.32;;;;;;;
62;PAS DE CALAIS;58;ARRAS-OUEST;13656;7489;54.84;6167;45.16;418;3.06;6.78;5749;42.1;93.22;M;DETOURNE;Antoine;SOC;2867;20.99;49.87;F;BOCQUILLET;Denise;MODM;2882;21.1;50.13;;;;;;;
62;PAS DE CALAIS;60;LIÉVIN-SUD;18060;9921;54.93;8139;45.07;530;2.93;6.51;7609;42.13;93.49;M;DUPORGE;Laurent;SOC;5354;29.65;70.36;M;FRUCHART;Roger;FN;2255;12.49;29.64;;;;;;;
62;PAS DE CALAIS;64;BARLIN;13853;7718;55.71;6135;44.29;437;3.15;7.12;5698;41.13;92.88;M;DAGBERT;Michel;SOC;3579;25.84;62.81;F;SNIATECKI;Chantal;FN;2119;15.3;37.19;;;;;;;
62;PAS DE CALAIS;65;BOULOGNE-SUR-MER-NORD-OUEST;13623;8093;59.41;5530;40.59;452;3.32;8.17;5078;37.28;91.83;M;DUPILET;Dominique;SOC;3534;25.94;69.59;M;SONVILLE;Michel;FN;1544;11.33;30.41;;;;;;;
62;PAS DE CALAIS;66;CALAIS-SUD-EST;14657;8623;58.83;6034;41.17;553;3.77;9.16;5481;37.4;90.84;M;LEVAILLANT;Marcel;COM;3244;22.13;59.19;M;VERNALDE;Jean-Jacques;FN;2237;15.26;40.81;;;;;;;
62;PAS DE CALAIS;67;ROUVROY;14897;8163;54.8;6734;45.2;262;1.76;3.89;6472;43.44;96.11;M;WATRIN;Dominique;COM;4292;28.81;66.32;M;FUDALA;Pierre;FN;2180;14.63;33.68;;;;;;;
62;PAS DE CALAIS;69;BERCK;18584;8659;46.59;9925;53.41;650;3.5;6.55;9275;49.91;93.45;F;DELATTRE;Annie;SOC;4313;23.21;46.5;M;COUSEIN;Bruno;UMP;4962;26.7;53.5;;;;;;;
62;PAS DE CALAIS;70;BÉTHUNE-EST;16170;9063;56.05;7107;43.95;634;3.92;8.92;6473;40.03;91.08;M;GAQUERE;Raymond;SOC;4432;27.41;68.47;F;GERONNEZ;Evelyne;FN;2041;12.62;31.53;;;;;;;
62;PAS DE CALAIS;73;DOUVRIN;14790;7987;54;6803;46;475;3.21;6.98;6328;42.79;93.02;M;WALLET;Frédéric;SOC;3801;25.7;60.07;M;BAILLEUL;Patrick;FN;2527;17.09;39.93;;;;;;;
62;PAS DE CALAIS;74;MONTIGNY-EN-GOHELLE;14079;7688;54.61;6391;45.39;267;1.9;4.18;6124;43.5;95.82;M;PICQUE;Jean-Marie;SOC;3384;24.04;55.26;M;BRIOIS;Steeve;FN;2740;19.46;44.74;;;;;;;
62;PAS DE CALAIS;76;LE PORTEL;13308;7808;58.67;5500;41.33;337;2.53;6.13;5163;38.8;93.87;M;ETIENNE;Jean-Claude;SOC;3054;22.95;59.15;M;FEUTRY ;Laurent ;DVD;2109;15.85;40.85;;;;;;;
63;PUY DE DOME;2;AMBERT;8594;4182;48.66;4412;51.34;205;2.39;4.65;4207;48.95;95.35;M;DOUARRE;Jacquie;COM;2383;27.73;56.64;M;SAUVADE;Michel;MODM;1824;21.22;43.36;;;;;;;
63;PUY DE DOME;6;BILLOM;7616;3642;47.82;3974;52.18;368;4.83;9.26;3606;47.35;90.74;M;BUCHE;Jean-Pierre;PG;1851;24.3;51.33;M;GUILLON;Pierre;SOC;1755;23.04;48.67;;;;;;;
63;PUY DE DOME;8;CHAMPEIX;5306;3125;58.9;2181;41.1;521;9.82;23.89;1660;31.29;76.11;M;TIXIER;Luc;SOC;1660;31.29;100;;;;;;;;;;;;;;
63;PUY DE DOME;13;CLERMONT-FERRAND-SUD-OUEST;9563;5602;58.58;3961;41.42;231;2.42;5.83;3730;39;94.17;F;BRIAT;Dominique;SOC;2007;20.99;53.81;F;LAFAYE;Claudine;M-NC;1723;18.02;46.19;;;;;;;
63;PUY DE DOME;16;CUNLHAT;1978;705;35.64;1273;64.36;74;3.74;5.81;1199;60.62;94.19;M;LUCOT;Ludovic;COM;708;35.79;59.05;M;BERNARD;Jean;M-NC;491;24.82;40.95;;;;;;;
63;PUY DE DOME;19;ISSOIRE;15887;8225;51.77;7662;48.23;600;3.78;7.83;7062;44.45;92.17;M;CHABAUD;Robert;DVG;4275;26.91;60.54;M;BARRAUD;Bertrand;M-NC;2787;17.54;39.46;;;;;;;
63;PUY DE DOME;22;LEZOUX;10646;4720;44.34;5926;55.66;281;2.64;4.74;5645;53.02;95.26;M;MONEYRON;Florent;SOC;3031;28.47;53.69;F;GAGNADRE;Marie-Gabrielle;UMP;2614;24.55;46.31;;;;;;;
63;PUY DE DOME;23;MANZAT;7963;3935;49.42;4028;50.58;423;5.31;10.5;3605;45.27;89.5;M;PINET;Pierre;COM;1389;17.44;38.53;M;ESCURE;Alain;DVG;2216;27.83;61.47;;;;;;;
63;PUY DE DOME;26;MONTAIGUT;6552;2756;42.06;3796;57.94;168;2.56;4.43;3628;55.37;95.57;F;RAY;Pierrette;DVG;2174;33.18;59.92;M;ROBERT;Alain;UMP;1454;22.19;40.08;;;;;;;
63;PUY DE DOME;28;PIONSAT;2206;577;26.16;1629;73.84;65;2.95;3.99;1564;70.9;96.01;M;DUMAS;Laurent;SOC;880;39.89;56.27;M;GAUMET;Jérôme;UMP;684;31.01;43.73;;;;;;;
63;PUY DE DOME;30;PONT-DU-CHÂTEAU;16227;9446;58.21;6781;41.79;458;2.82;6.75;6323;38.97;93.25;M;BETENFELD;Gérard;SOC;4116;25.37;65.1;F;FLORI-DUTOUR;Stéphanie;UMP;2207;13.6;34.9;;;;;;;
63;PUY DE DOME;33;RIOM-EST;13597;7108;52.28;6489;47.72;514;3.78;7.92;5975;43.94;92.08;M;ZICOLA;Jean-Claude;SOC;3177;23.37;53.17;M;CHAUVIN;Lionel;M-NC;2798;20.58;46.83;;;;;;;
63;PUY DE DOME;43;SAINT-RÉMY-SUR-DUROLLE;6795;3380;49.74;3415;50.26;527;7.76;15.43;2888;42.5;84.57;F;PERUFEL;Annie;PG;1037;15.26;35.91;M;CHAMBON;Olivier;SOC;1851;27.24;64.09;;;;;;;
63;PUY DE DOME;46;THIERS;9783;6808;69.59;2975;30.41;689;7.04;23.16;2286;23.37;76.84;F;CHEVALDONNE;Annie;PG;2286;23.37;100;;;;;;;;;;;;;;
63;PUY DE DOME;48;VEYRE-MONTON;18900;10433;55.2;8467;44.8;407;2.15;4.81;8060;42.65;95.19;M;DECOMBAS;Jean-Pierre;DVG;4958;26.23;61.51;M;PRONONCE;Hervé;M-NC;3102;16.41;38.49;;;;;;;
63;PUY DE DOME;49;VIC-LE-COMTE;10489;5824;55.52;4665;44.48;287;2.74;6.15;4378;41.74;93.85;M;BLANCHET;Roland;SOC;3328;31.73;76.02;M;ANGERMANN;Michaël;M-NC;1050;10.01;23.98;;;;;;;
63;PUY DE DOME;52;CLERMONT-FERRAND-NORD-OUEST;9796;5812;59.33;3984;40.67;244;2.49;6.12;3740;38.18;93.88;F;ANDRE;Michèle;SOC;2419;24.69;64.68;F;JALICON;Christiane;UMP;1321;13.49;35.32;;;;;;;
63;PUY DE DOME;53;CLERMONT-FERRAND-OUEST;5917;3793;64.1;2124;35.9;204;3.45;9.6;1920;32.45;90.4;M;GOUTTEBEL;Jean-Yves;DVG;1334;22.55;69.48;M;CADORET;Pablo;UMP;586;9.9;30.52;;;;;;;
63;PUY DE DOME;54;CLERMONT-FERRAND-SUD-EST;7353;4629;62.95;2724;37.05;177;2.41;6.5;2547;34.64;93.5;F;MAISONNET;Sylvie;SOC;1788;24.32;70.2;M;DEGUI;Jean-Philippe;M-NC;759;10.32;29.8;;;;;;;
63;PUY DE DOME;56;BEAUMONT;15731;9416;59.86;6315;40.14;537;3.41;8.5;5778;36.73;91.5;M;BROCHET;Alain;SOC;3941;25.05;68.21;M;ISNARD;Stéphane;UMP;1837;11.68;31.79;;;;;;;
63;PUY DE DOME;58;COURNON-D'AUVERGNE;12837;7004;54.56;5833;45.44;411;3.2;7.05;5422;42.24;92.95;M;PASCIUTO;Bertrand;SOC;3884;30.26;71.63;M;RENAUD;Michel;M-NC;1538;11.98;28.37;;;;;;;
64;PYRENEES ATLANTIQUES;2;ARAMITS;2843;442;15.55;2401;84.45;60;2.11;2.5;2341;82.34;97.5;M;COSTE;Jean-Claude;SOC;1204;42.35;51.43;M;CASABONNE;Pierre;MODM;1137;39.99;48.57;;;;;;;
64;PYRENEES ATLANTIQUES;6;BAYONNE-EST;7446;4498;60.41;2948;39.59;154;2.07;5.22;2794;37.52;94.78;F;ARAGON;Marie-Christine;SOC;1636;21.97;58.55;F;LAUQUE;Christine;UMP;1158;15.55;41.45;;;;;;;
64;PYRENEES ATLANTIQUES;7;BAYONNE-NORD;12970;8238;63.52;4732;36.48;680;5.24;14.37;4052;31.24;85.63;F;ESPIAUBE;Marie-José;COM;1564;12.06;38.6;M;MARTIN;Christophe;SOC;2488;19.18;61.4;;;;;;;
64;PYRENEES ATLANTIQUES;13;IHOLDY;3600;813;22.58;2787;77.42;66;1.83;2.37;2721;75.58;97.63;M;OLCOMENDY;Daniel;REG;1162;32.28;42.7;M;CASET;Jean-Louis;MODM;1559;43.31;57.3;;;;;;;
64;PYRENEES ATLANTIQUES;14;LABASTIDE-CLAIRENCE;5170;2266;43.83;2904;56.17;202;3.91;6.96;2702;52.26;93.04;M;DEKIMPE;Thierry;SOC;1176;22.75;43.52;M;CASTAINGS;Jean;UMP;1526;29.52;56.48;;;;;;;
64;PYRENEES ATLANTIQUES;17;LASSEUBE;2436;685;28.12;1751;71.88;105;4.31;6;1646;67.57;94;M;BOURDET-PEES;René;DVG;822;33.74;49.94;M;GRUSSAUTE;Jean-Marc;MODM;824;33.83;50.06;;;;;;;
64;PYRENEES ATLANTIQUES;19;LESCAR;25494;12856;50.43;12638;49.57;935;3.67;7.4;11703;45.9;92.6;F;MARIETTE;Christiane;SOC;6776;26.58;57.9;M;LAYRE;Bernard;UMP;4927;19.33;42.1;;;;;;;
64;PYRENEES ATLANTIQUES;25;NAY-EST;12555;5953;47.42;6602;52.58;422;3.36;6.39;6180;49.22;93.61;M;PETCHOT-BACQUE;Christian;SOC;3769;30.02;60.99;M;ESCALE;Francis;MODM;2411;19.2;39.01;;;;;;;
64;PYRENEES ATLANTIQUES;27;OLORON-SAINTE-MARIE-EST;9751;3953;40.54;5798;59.46;323;3.31;5.57;5475;56.15;94.43;M;DOMECQ;Jean-Pierre;SOC;3229;33.11;58.98;M;OXIBAR;Marc;UMP;2246;23.03;41.02;;;;;;;
64;PYRENEES ATLANTIQUES;30;PAU-CENTRE;13038;7946;60.94;5092;39.06;379;2.91;7.44;4713;36.15;92.56;F;MAZA;Stéphanie;SOC;2337;17.92;49.59;F;POUEYTO;Josy;MODM;2376;18.22;50.41;;;;;;;
64;PYRENEES ATLANTIQUES;35;SAINT-JEAN-PIED-DE-PORT;5346;1544;28.88;3802;71.12;304;5.69;8;3498;65.43;92;M;MAITIA;François;SOC;1791;33.5;51.2;M;MAILHARRO;Jean-Marie;MODM;1707;31.93;48.8;;;;;;;
64;PYRENEES ATLANTIQUES;39;TARDETS-SORHOLUS;2886;739;25.61;2147;74.39;89;3.08;4.15;2058;71.31;95.85;M;VILLENEUVE;Arnaud;SOC;1128;39.09;54.81;M;IRIART;Jean-Pierre;MODM;930;32.22;45.19;;;;;;;
64;PYRENEES ATLANTIQUES;42;ANGLET-NORD;12776;6541;51.2;6235;48.8;256;2;4.11;5979;46.8;95.89;M;CAZAUX;Gérard;SOC;2903;22.72;48.55;M;OLIVE;Claude;UMP;3076;24.08;51.45;;;;;;;
64;PYRENEES ATLANTIQUES;43;BAYONNE-OUEST;12789;7481;58.5;5308;41.5;318;2.49;5.99;4990;39.02;94.01;M;ETCHETO;Henri;SOC;2692;21.05;53.95;M;GOUFFRANT;François;UMP;2298;17.97;46.05;;;;;;;
64;PYRENEES ATLANTIQUES;44;BIARRITZ-OUEST;10450;6807;65.14;3643;34.86;249;2.38;6.84;3394;32.48;93.16;M;LAFITE;Guy;RDG;1399;13.39;41.22;M;BRISSON;Max;UMP;1995;19.09;58.78;;;;;;;
64;PYRENEES ATLANTIQUES;46;JURANÇON;15486;7071;45.66;8415;54.34;335;2.16;3.98;8080;52.18;96.02;M;SOUDAR;Bernard;SOC;4261;27.52;52.74;M;BERNOS;Michel;MODM;3819;24.66;47.26;;;;;;;
64;PYRENEES ATLANTIQUES;48;PAU-OUEST;10844;5616;51.79;5228;48.21;282;2.6;5.39;4946;45.61;94.61;F;FRANCQ;Natalie;SOC;2528;23.31;51.11;M;OTHAX;Jean;UMP;2418;22.3;48.89;;;;;;;
64;PYRENEES ATLANTIQUES;49;PAU-NORD;10554;5814;55.09;4740;44.91;447;4.24;9.43;4293;40.68;90.57;M;DUCHATEAU;André;SOC;3229;30.6;75.22;M;SACHOT;Humbert;FN;1064;10.08;24.78;;;;;;;
65;HAUTES PYRENEES;2;ARREAU;2996;1057;35.28;1939;64.72;120;4.01;6.19;1819;60.71;93.81;M;LAFONT;Pierre;SOC;763;25.47;41.95;M;ANGLADE;Jean-Louis;DVD;1056;35.25;58.05;;;;;;;
65;HAUTES PYRENEES;17;POUYASTRUC;3844;1620;42.14;2224;57.86;130;3.38;5.85;2094;54.47;94.15;F;BEDOURET;Marie Josiane;SOC;1242;32.31;59.31;M;DAYDE;Gilbert;DVD;852;22.16;40.69;;;;;;;
65;HAUTES PYRENEES;21;AUREILHAN;7995;4064;50.83;3931;49.17;378;4.73;9.62;3553;44.44;90.38;M;GLAVANY;Jean;SOC;2313;28.93;65.1;M;LACABANNE;Jean-Marc;DVD;1240;15.51;34.9;;;;;;;
65;HAUTES PYRENEES;28;TARBES-1;5925;3277;55.31;2648;44.69;145;2.45;5.48;2503;42.24;94.52;M;DUBARRY;Jean-Pierre;SOC;1321;22.3;52.78;M;CRASPAY;Gilles;UMP;1182;19.95;47.22;;;;;;;
65;HAUTES PYRENEES;29;TARBES-2;6793;3990;58.74;2803;41.26;197;2.9;7.03;2606;38.36;92.97;F;ROBIN-RODRIGO;Chantal;RDG;1428;21.02;54.8;M;LARRAZABAL;David;UMP;1178;17.34;45.2;;;;;;;
65;HAUTES PYRENEES;32;TARBES-5;5193;2861;55.09;2332;44.91;156;3;6.69;2176;41.9;93.31;M;PALMADE;Jean-Claude;SOC;1302;25.07;59.83;F;DOUBRERE;Andrée;UMP;874;16.83;40.17;;;;;;;
65;HAUTES PYRENEES;33;BORDÈRES-SUR-L'ECHEZ;9109;4027;44.21;5082;55.79;516;5.66;10.15;4566;50.13;89.85;M;BURON;Jean;COM;2855;31.34;62.53;M;FROSSARD;Daniel;SOC;1711;18.78;37.47;;;;;;;
66;PYRENEES ORIENTALES;1;ARGELÈS-SUR-MER;21635;9291;42.94;12344;57.06;817;3.78;6.62;11527;53.28;93.38;M;AYLAGAS;Pierre;SOC;7446;34.42;64.6;M;FESENBECK;Edouard;FN;4081;18.86;35.4;;;;;;;
66;PYRENEES ORIENTALES;6;MONT-LOUIS;3695;1657;44.84;2038;55.16;141;3.82;6.92;1897;51.34;93.08;M;MOLINIER;Jean-Luc;DVG;723;19.57;38.11;M;BATAILLE;Pierre;DVD;1174;31.77;61.89;;;;;;;
66;PYRENEES ORIENTALES;8;PERPIGNAN-1;7601;3997;52.59;3604;47.41;284;3.74;7.88;3320;43.68;92.12;M;PULY-BELLI;Richard;UMP;1973;25.96;59.43;F;COSTA-FESENBECK;Marie-Thérèse;FN;1347;17.72;40.57;;;;;;;
