;Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme;Nuance;Voix;%Voix/Exp
0;01;1;Ambérieu-en-Bugey;19521;13028;6493;185;97;6211;M. Joël BRUNET;BC-DVD;1983;31.93
1;01;1;Ambérieu-en-Bugey;19521;13028;6493;185;97;6211;M. Fabrice PEREYRON;BC-UG;1552;24.99
2;01;1;Ambérieu-en-Bugey;19521;13028;6493;185;97;6211;M. Christophe FORTIN;BC-UCD;1348;21.7
3;01;1;Ambérieu-en-Bugey;19521;13028;6493;185;97;6211;M. Anthony GAUDILLIERE;BC-RN;1328;21.38
4;01;2;Attignat;18167;12364;5803;123;66;5614;Mme Clotilde FOURNIER;BC-UCD;2961;52.74
5;01;2;Attignat;18167;12364;5803;123;66;5614;Mme Nadine BOZONNET;BC-UGE;1596;28.43
6;01;2;Attignat;18167;12364;5803;123;66;5614;Mme Marie-Françoise RICARD;BC-RN;1057;18.83
7;01;3;Valserhône;12708;9082;3626;50;27;3549;M. Guy LARMANJAT;BC-DVG;2467;69.51
8;01;3;Valserhône;12708;9082;3626;50;27;3549;Mme Marie-Noëlle ANCIAN;BC-LR;541;15.24
9;01;3;Valserhône;12708;9082;3626;50;27;3549;M. François BRISSON;BC-RN;541;15.24
10;01;4;Belley;18058;11688;6370;189;75;6106;Mme Aurélie BOREL;BC-UD;3058;50.08
11;01;4;Belley;18058;11688;6370;189;75;6106;Mme Pascale GUILLON;BC-UGE;1917;31.4
12;01;4;Belley;18058;11688;6370;189;75;6106;Mme Géraldine CENDRE;BC-UXD;1131;18.52
13;01;5;Bourg-en-Bresse-1;20006;14151;5855;114;62;5679;Mme Hélène BERTRAND-MARÉCHAL;BC-UCD;2530;44.55
14;01;5;Bourg-en-Bresse-1;20006;14151;5855;114;62;5679;Mme Françoise COURTINE;BC-SOC;2295;40.41
15;01;5;Bourg-en-Bresse-1;20006;14151;5855;114;62;5679;Mme Maryse PÉDENON;BC-UXD;854;15.04
16;01;6;Bourg-en-Bresse-2;17630;11766;5864;109;59;5696;M. Patrick BOUVARD;BC-UGE;2541;44.61
17;01;6;Bourg-en-Bresse-2;17630;11766;5864;109;59;5696;Mme Hélène CÉDILEAU;BC-UCD;2323;40.78
18;01;6;Bourg-en-Bresse-2;17630;11766;5864;109;59;5696;Mme Chantal PALLARD;BC-RN;832;14.61
19;01;7;Ceyzériat;19221;12579;6642;133;92;6417;M. Jean-Yves FLOCHON;BC-UD;3037;47.33
20;01;7;Ceyzériat;19221;12579;6642;133;92;6417;Mme Sonia DEBIAS SAÏD;BC-DVG;1973;30.75
21;01;7;Ceyzériat;19221;12579;6642;133;92;6417;M. Jérôme BUISSON;BC-RN;1407;21.93
22;01;8;Châtillon-sur-Chalaronne;21995;15345;6650;175;71;6404;Mme Patricia CHMARA;BC-UCD;2803;43.77
23;01;8;Châtillon-sur-Chalaronne;21995;15345;6650;175;71;6404;M. Olivier FROMONT;BC-DIV;1871;29.22
24;01;8;Châtillon-sur-Chalaronne;21995;15345;6650;175;71;6404;Mme Blanche CHAUSSAT;BC-RN;1730;27.01
25;01;9;Gex;17957;13297;4660;68;44;4548;Mme Véronique BAUDE;BC-UCD;2459;54.07
26;01;9;Gex;17957;13297;4660;68;44;4548;M. François BAILLON;BC-UGE;1559;34.28
27;01;9;Gex;17957;13297;4660;68;44;4548;M. Florian LAPALUS;BC-UXD;530;11.65
28;01;10;Plateau d'Hauteville;15228;9781;5447;152;69;5226;M. Philippe EMIN;BC-UCD;2783;53.25
29;01;10;Plateau d'Hauteville;15228;9781;5447;152;69;5226;M. Michel LEJEUNE;BC-UGE;1382;26.44
30;01;10;Plateau d'Hauteville;15228;9781;5447;152;69;5226;M. Roger AVY;BC-RN;908;17.37
31;01;10;Plateau d'Hauteville;15228;9781;5447;152;69;5226;M. Grégory FABRIS;BC-DSV;153;2.93
32;01;11;Lagnieu;24579;16571;8008;320;105;7583;M. Charles DE LA VERPILLIÈRE;BC-UD;4711;62.13
33;01;11;Lagnieu;24579;16571;8008;320;105;7583;Mme Isabel DURANTE;BC-RN;1625;21.43
34;01;11;Lagnieu;24579;16571;8008;320;105;7583;Mme Myriam BOUCEBHA;BC-UCG;1247;16.44
35;01;12;Meximieux;22121;15180;6941;118;63;6760;M. Romain DAUBIÉ;BC-LR;2881;42.62
36;01;12;Meximieux;22121;15180;6941;118;63;6760;Mme Émilie GRIMAND;BC-RN;1361;20.13
37;01;12;Meximieux;22121;15180;6941;118;63;6760;Mme Fatna BOUZIDI;BC-UGE;1239;18.33
38;01;12;Meximieux;22121;15180;6941;118;63;6760;Mme Béatrice BAGHDASSARIAN;BC-DVC;885;13.09
39;01;12;Meximieux;22121;15180;6941;118;63;6760;M. Albert BELTHIER;BC-UG;394;5.83
40;01;13;Miribel;20622;14239;6383;147;103;6133;M. Jean-Pierre GAITET;BC-UCD;2177;35.5
41;01;13;Miribel;20622;14239;6383;147;103;6133;M. Xavier DELOCHE;BC-DIV;2064;33.65
42;01;13;Miribel;20622;14239;6383;147;103;6133;M. Didier GIRARD;BC-RN;1198;19.53
43;01;13;Miribel;20622;14239;6383;147;103;6133;M. Grégory GARIBIAN;BC-UCD;694;11.32
44;01;14;Nantua;13223;8778;4445;249;94;4102;M. Jean DEGUERRY;BC-UCD;3254;79.33
45;01;14;Nantua;13223;8778;4445;249;94;4102;M. Frédéric FRANCK;BC-UXD;848;20.67
46;01;15;Oyonnax;13866;10680;3186;209;121;2856;Mme Carmen FLORE;BC-UCD;2193;76.79
47;01;15;Oyonnax;13866;10680;3186;209;121;2856;Mme Sonia CHEVAUCHET;BC-UG;663;23.21
48;01;16;Pont-d'Ain;15570;9920;5650;479;140;5031;M. Damien ABAD;BC-UCD;3974;78.99
49;01;16;Pont-d'Ain;15570;9920;5650;479;140;5031;Mme Céline BLANC;BC-RN;1057;21.01
50;01;17;Replonges;22407;15511;6896;319;131;6446;M. Guy BILLOUDET;BC-UD;3861;59.9
51;01;17;Replonges;22407;15511;6896;319;131;6446;Mme Czeslawa BLASZCZYK;BC-RN;1586;24.6
52;01;17;Replonges;22407;15511;6896;319;131;6446;Mme Cathy CHATELET-ROBIN;BC-COM;999;15.5
53;01;18;Saint-Etienne-du-Bois;16767;10369;6398;129;66;6203;M. Alain CHAPUIS;BC-DVD;2866;46.2
54;01;18;Saint-Etienne-du-Bois;16767;10369;6398;129;66;6203;M. Benjamin RAQUIN;BC-DVG;2319;37.39
55;01;18;Saint-Etienne-du-Bois;16767;10369;6398;129;66;6203;Mme Karine DUFOUR;BC-RN;1018;16.41
56;01;19;Saint-Genis-Pouilly;14354;10780;3574;138;83;3353;Mme Aurélie CHARILLON;BC-UCD;1970;58.75
57;01;19;Saint-Genis-Pouilly;14354;10780;3574;138;83;3353;M. Philippe GUINOT;BC-UGE;1383;41.25
58;01;20;Thoiry;15170;10842;4328;112;60;4156;Mme Muriel BENIER;BC-UCD;2387;57.44
59;01;20;Thoiry;15170;10842;4328;112;60;4156;Mme Valérie LOUBET;BC-UGE;1240;29.84
60;01;20;Thoiry;15170;10842;4328;112;60;4156;Mme Michelle BESSEAU;BC-RN;529;12.73
61;01;21;Trévoux;23572;16360;7212;110;50;7052;Mme Nathalie BARDE;BC-UCD;2502;35.48
62;01;21;Trévoux;23572;16360;7212;110;50;7052;M. Patrick CHARRONDIERE;BC-UGE;1770;25.1
63;01;21;Trévoux;23572;16360;7212;110;50;7052;M. Olivier EYRAUD;BC-RN;1491;21.14
64;01;21;Trévoux;23572;16360;7212;110;50;7052;Mme Myriam CACHAT;BC-UC;1289;18.28
65;01;22;Villars-les-Dombes;24623;16876;7747;288;69;7390;Mme Alexandrine BUTILLON;BC-UCD;2323;31.43
66;01;22;Villars-les-Dombes;24623;16876;7747;288;69;7390;Mme Clarisse CATHAUD;BC-RN;1928;26.09
67;01;22;Villars-les-Dombes;24623;16876;7747;288;69;7390;Mme Isabelle DUBOIS;BC-UD;1711;23.15
68;01;22;Villars-les-Dombes;24623;16876;7747;288;69;7390;Mme Corine FONTAN-DUBOURG;BC-DVG;1428;19.32
69;01;23;Vonnas;17136;11671;5465;87;50;5328;M. Christophe GREFFET;BC-UG;3046;57.17
70;01;23;Vonnas;17136;11671;5465;87;50;5328;Mme Karine PARET;BC-UCD;1252;23.5
71;01;23;Vonnas;17136;11671;5465;87;50;5328;Mme Dominique SILLAUME;BC-RN;1030;19.33
72;02;1;Bohain-en-Vermandois;15360;9458;5902;279;193;5430;Mme Delphine MOLET;BC-DVG;3375;62.15
73;02;1;Bohain-en-Vermandois;15360;9458;5902;279;193;5430;Mme Christelle PARANT;BC-RN;2055;37.85
74;02;2;Château-Thierry;18709;12998;5711;168;71;5472;M. Sébastien EUGÈNE;BC-DVG;3367;61.53
75;02;2;Château-Thierry;18709;12998;5711;168;71;5472;M. Thierry MILLON;BC-RN;1557;28.45
76;02;2;Château-Thierry;18709;12998;5711;168;71;5472;M. Christian COPIN;BC-COM;548;10.01
77;02;3;Chauny;17440;11998;5442;169;91;5182;M. José BEAURAIN;BC-RN;1514;29.22
78;02;3;Chauny;17440;11998;5442;169;91;5182;M. Mario LIRUSSI;BC-DVG;1426;27.52
79;02;3;Chauny;17440;11998;5442;169;91;5182;Mme Patricia GOETZ;BC-DVC;1345;25.96
80;02;3;Chauny;17440;11998;5442;169;91;5182;M. Karim CHAFI;BC-DVC;897;17.31
81;02;4;Essômes-sur-Marne;20221;14093;6128;241;116;5771;M. Dominique DUCLOS;BC-DVG;2035;35.26
82;02;4;Essômes-sur-Marne;20221;14093;6128;241;116;5771;Mme Mireille CHEVET;BC-RN;1743;30.2
83;02;4;Essômes-sur-Marne;20221;14093;6128;241;116;5771;M. Olivier DEVRON;BC-DVD;1477;25.59
84;02;4;Essômes-sur-Marne;20221;14093;6128;241;116;5771;M. Jérémy PIS;BC-DVD;516;8.94
85;02;5;Fère-en-Tardenois;20194;12982;7212;310;137;6765;Mme Carole DERUY;BC-DVD;4174;61.7
86;02;5;Fère-en-Tardenois;20194;12982;7212;310;137;6765;M. François CURINIER;BC-RN;2591;38.3
87;02;6;Villeneuve-sur-Aisne;18709;11552;7157;188;99;6870;M. Paul MOUGENOT;BC-DVD;2142;31.18
88;02;6;Villeneuve-sur-Aisne;18709;11552;7157;188;99;6870;M. Nicolas OLIVIER;BC-RN;1975;28.75
89;02;6;Villeneuve-sur-Aisne;18709;11552;7157;188;99;6870;Mme Martine BRICOT;BC-DVC;1776;25.85
90;02;6;Villeneuve-sur-Aisne;18709;11552;7157;188;99;6870;M. Benoît BUVRY;BC-DVG;977;14.22
91;02;7;Guise;16708;9946;6762;269;160;6333;Mme Roselyne CAIL;BC-DVC;3795;59.92
92;02;7;Guise;16708;9946;6762;269;160;6333;Mme Francine BRUSSET;BC-RN;2538;40.08
93;02;8;Hirson;14924;9675;5249;79;100;5070;M. Claude MOUFLARD;BC-RN;1266;24.97
94;02;8;Hirson;14924;9675;5249;79;100;5070;M. Jérôme DUVERDIER;BC-DVD;1197;23.61
95;02;8;Hirson;14924;9675;5249;79;100;5070;Mme Christelle NOUVION;BC-DVG;1106;21.81
96;02;8;Hirson;14924;9675;5249;79;100;5070;M. Fabien COQUELET;BC-DVD;890;17.55
97;02;8;Hirson;14924;9675;5249;79;100;5070;Mme Marie-Claude CLOUET;BC-COM;611;12.05
98;02;9;Laon-1;17150;11380;5770;193;96;5481;M. Mathieu FRAISE;BC-DVC;2048;37.37
99;02;9;Laon-1;17150;11380;5770;193;96;5481;M. Nicolas DRAGON;BC-RN;1427;26.04
100;02;9;Laon-1;17150;11380;5770;193;96;5481;Mme Isabelle HERBULOT;BC-DVD;1027;18.74
101;02;9;Laon-1;17150;11380;5770;193;96;5481;Mme Nathalie DUSSART;BC-UG;979;17.86
102;02;10;Laon-2;16721;11092;5629;135;63;5431;M. Thierry DELEROT;BC-DVG;1744;32.11
103;02;10;Laon-2;16721;11092;5629;135;63;5431;Mme Maryline Mae GEORGEON;BC-RN;1282;23.61
104;02;10;Laon-2;16721;11092;5629;135;63;5431;M. Ambroise CENTONZE SANDRAS;BC-DVD;1081;19.9
105;02;10;Laon-2;16721;11092;5629;135;63;5431;M. Fawaz KARIMET;BC-DVG;1059;19.5
106;02;10;Laon-2;16721;11092;5629;135;63;5431;M. Jean-Pierre MOUCHET;BC-DIV;265;4.88
107;02;11;Marle;14388;7682;6706;309;151;6246;Mme Isabelle ITTELET;BC-DVD;3962;63.43
108;02;11;Marle;14388;7682;6706;309;151;6246;M. Hervé BERNARDEAU;BC-RN;2284;36.57
109;02;12;Ribemont;19773;11737;8036;285;132;7619;M. Vincent COOL;BC-DVG;2838;37.25
110;02;12;Ribemont;19773;11737;8036;285;132;7619;Mme Véronique LEBEAU;BC-DIV;2549;33.46
111;02;12;Ribemont;19773;11737;8036;285;132;7619;M. Claude DEGUIN-DAWSON;BC-RN;2232;29.3
112;02;13;Saint-Quentin-1;19104;12295;6809;265;120;6424;Mme Colette BLERIOT;BC-DVD;2865;44.6
113;02;13;Saint-Quentin-1;19104;12295;6809;265;120;6424;Mme Isabelle DEKKERS;BC-RN;1630;25.37
114;02;13;Saint-Quentin-1;19104;12295;6809;265;120;6424;M. William BOUCENNA;BC-REM;824;12.83
115;02;13;Saint-Quentin-1;19104;12295;6809;265;120;6424;M. Laurent ELIE;BC-DVG;699;10.88
116;02;13;Saint-Quentin-1;19104;12295;6809;265;120;6424;Mme Corinne BECOURT;BC-COM;406;6.32
117;02;14;Saint-Quentin-2;15564;10247;5317;156;79;5082;M. Thomas DUDEBOUT;BC-LR;2851;56.1
118;02;14;Saint-Quentin-2;15564;10247;5317;156;79;5082;M. Sébastien ANETTE;BC-RN;1133;22.29
119;02;14;Saint-Quentin-2;15564;10247;5317;156;79;5082;Mme Suzanne BARBAUX;BC-COM;599;11.79
120;02;14;Saint-Quentin-2;15564;10247;5317;156;79;5082;Mme Sylvie AMBLOT;BC-REM;499;9.82
121;02;15;Saint-Quentin-3;18745;12832;5913;182;87;5644;Mme Jocelyne DOGNA;BC-DVD;2875;50.94
122;02;15;Saint-Quentin-3;18745;12832;5913;182;87;5644;Mme Ghislaine DUCHAUSSOY;BC-RN;1524;27.0
123;02;15;Saint-Quentin-3;18745;12832;5913;182;87;5644;Mme Frédérique DELALANDE;BC-DVG;799;14.16
124;02;15;Saint-Quentin-3;18745;12832;5913;182;87;5644;Mme Michèle GABERT;BC-COM;446;7.9
125;02;16;Soissons-1;16151;11205;4946;126;57;4763;Mme Françoise CHAMPENOIS;BC-UCD;2179;45.75
126;02;16;Soissons-1;16151;11205;4946;126;57;4763;M. José FOULON;BC-RN;1592;33.42
127;02;16;Soissons-1;16151;11205;4946;126;57;4763;M. Sébastien LANGE;BC-DVG;992;20.83
128;02;17;Soissons-2;18102;12645;5457;209;82;5166;M. David BOBIN;BC-DVD;2720;52.65
129;02;17;Soissons-2;18102;12645;5457;209;82;5166;Mme Nadia HERMANS;BC-RN;1529;29.6
130;02;17;Soissons-2;18102;12645;5457;209;82;5166;M. Benjamin MAURICE;BC-DIV;917;17.75
131;02;18;Tergnier;20740;14463;6277;184;73;6020;M. Aurélien GALL;BC-DVG;2571;42.71
132;02;18;Tergnier;20740;14463;6277;184;73;6020;M. Frédy DEGUIN-DAWSON;BC-RN;1832;30.43
133;02;18;Tergnier;20740;14463;6277;184;73;6020;Mme Astrid DALLERY;BC-DVG;1617;26.86
134;02;19;Vervins;15833;9454;6379;148;95;6136;Mme Marie Françoise BERTRAND;BC-DVC;4023;65.56
135;02;19;Vervins;15833;9454;6379;148;95;6136;M. Mohab EL HOUSSAMI;BC-RN;1435;23.39
136;02;19;Vervins;15833;9454;6379;148;95;6136;M. Didier LARTIGUE;BC-DVG;678;11.05
137;02;20;Vic-sur-Aisne;15635;10142;5493;238;65;5190;Mme Sandrine CAYRE;BC-RN;1741;33.55
138;02;20;Vic-sur-Aisne;15635;10142;5493;238;65;5190;Mme Sarah BATONNET;BC-DVD;1295;24.95
139;02;20;Vic-sur-Aisne;15635;10142;5493;238;65;5190;Mme Estelle LEGRAND;BC-DVG;1235;23.8
140;02;20;Vic-sur-Aisne;15635;10142;5493;238;65;5190;M. Romuald DAUCHELLE;BC-DIV;526;10.13
141;02;20;Vic-sur-Aisne;15635;10142;5493;238;65;5190;M. Patrick LAPLACE;BC-DVG;393;7.57
142;02;21;Villers-Cotterêts;21852;14156;7696;371;152;7173;Mme Véronique BERTIN;BC-RN;3646;50.83
143;02;21;Villers-Cotterêts;21852;14156;7696;371;152;7173;Mme Jeanne DOYEZ ROUSSEL;BC-DVC;3527;49.17
144;03;1;Bellerive-sur-Allier;14004;8735;5269;236;161;4872;M. Jean-Marc GERMANANGUE;BC-DVD;3479;71.41
145;03;1;Bellerive-sur-Allier;14004;8735;5269;236;161;4872;M. Guillaume DESMOULES;BC-UGE;1393;28.59
146;03;2;Bourbon-l'Archambault;12620;7358;5262;181;131;4950;Mme Annik BERTHON;BC-COM;2505;50.61
147;03;2;Bourbon-l'Archambault;12620;7358;5262;181;131;4950;M. Christophe DE CONTENSON;BC-DVD;2445;49.39
148;03;3;Commentry;13462;7954;5508;127;133;5248;M. Claude RIBOULET;BC-UCD;3342;63.68
149;03;3;Commentry;13462;7954;5508;127;133;5248;Mme Josiane AUBERGER;BC-UG;1906;36.32
150;03;4;Cusset;12158;7703;4455;113;122;4220;Mme Annie CORNE;BC-LR;3197;75.76
151;03;4;Cusset;12158;7703;4455;113;122;4220;Mme Elsa DENFERD;BC-UG;1023;24.24
152;03;5;Dompierre-sur-Besbre;15320;9783;5537;137;109;5291;M. Fabrice MARIDET;BC-DVD;2407;45.49
153;03;5;Dompierre-sur-Besbre;15320;9783;5537;137;109;5291;Mme Valérie GOUBY;BC-DVG;2140;40.45
154;03;5;Dompierre-sur-Besbre;15320;9783;5537;137;109;5291;M. César BOUJON;BC-RN;744;14.06
155;03;6;Gannat;15086;8489;6597;151;134;6312;M. André BIDAUD;BC-UD;3981;63.07
156;03;6;Gannat;15086;8489;6597;151;134;6312;Mme Aline JEUDI;BC-UGE;1510;23.92
157;03;6;Gannat;15086;8489;6597;151;134;6312;M. Quentin JULIEN;BC-RN;821;13.01
158;03;7;Huriel;12490;7737;4753;221;178;4354;M. Stéphane ABRANOWITCH;BC-DVD;2665;61.21
159;03;7;Huriel;12490;7737;4753;221;178;4354;M. Grégory ANGLIO;BC-UGE;1689;38.79
160;03;8;Lapalisse;14203;8609;5594;198;118;5278;Mme Martine ARNAUD;BC-RDG;2473;46.85
161;03;8;Lapalisse;14203;8609;5594;198;118;5278;Mme Stéphanie BOISAUBERT;BC-DIV;1954;37.02
162;03;8;Lapalisse;14203;8609;5594;198;118;5278;Mme Marie-Laure BECOUZE;BC-RN;851;16.12
163;03;9;Montluçon-1;11704;8094;3610;188;126;3296;Mme Pascale LESCURAT;BC-SOC;1471;44.63
164;03;9;Montluçon-1;11704;8094;3610;188;126;3296;M. Pierre DELUDET;BC-DVD;1444;43.81
165;03;9;Montluçon-1;11704;8094;3610;188;126;3296;M. Arthur BARRAUD;BC-FI;381;11.56
166;03;10;Montluçon-2;10375;7367;3008;140;118;2750;Mme Anne-Cécile BENOIT-GOLA;BC-UCD;1252;45.53
167;03;10;Montluçon-2;10375;7367;3008;140;118;2750;M. Jean-Luc BERNARD;BC-COM;1069;38.87
168;03;10;Montluçon-2;10375;7367;3008;140;118;2750;Mme Maud BIGOURET-MARITORENA;BC-REM;429;15.6
169;03;11;Montluçon-3;13986;9031;4955;253;163;4539;M. Christian CHITO;BC-DVD;2901;63.91
170;03;11;Montluçon-3;13986;9031;4955;253;163;4539;M. Jacques CHANUDET;BC-UGE;750;16.52
171;03;11;Montluçon-3;13986;9031;4955;253;163;4539;Mme Sylvie GOUZIEN;BC-UG;539;11.87
172;03;11;Montluçon-3;13986;9031;4955;253;163;4539;M. Pierre GUILLAUMIN;BC-EXG;349;7.69
173;03;12;Montluçon-4;9966;6695;3271;99;91;3081;M. Bernard POZZOLI;BC-SOC;1611;52.29
174;03;12;Montluçon-4;9966;6695;3271;99;91;3081;Mme Emilie EMERY-PROVOST;BC-LR;1257;40.8
175;03;12;Montluçon-4;9966;6695;3271;99;91;3081;M. Michel BEAUNE;BC-FI;213;6.91
176;03;13;Moulins-1;12487;8330;4157;130;105;3922;M. Julien CARPENTIER;BC-DVD;1902;48.5
177;03;13;Moulins-1;12487;8330;4157;130;105;3922;Mme Eliane HUGUET;BC-SOC;1570;40.03
178;03;13;Moulins-1;12487;8330;4157;130;105;3922;M. Yan-Elyes BAILI;BC-REM;325;8.29
179;03;13;Moulins-1;12487;8330;4157;130;105;3922;M. Thierry BONNET;BC-DIV;125;3.19
180;03;14;Moulins-2;14014;9406;4608;195;146;4267;M. Jean LAURENT;BC-DVD;2999;70.28
181;03;14;Moulins-2;14014;9406;4608;195;146;4267;Mme Aurélie LERICHE;BC-UGE;1268;29.72
182;03;15;Saint-Pourçain-sur-Sioule;14324;9055;5269;203;133;4933;Mme Christine BURKHARDT;BC-DVD;2699;54.71
183;03;15;Saint-Pourçain-sur-Sioule;14324;9055;5269;203;133;4933;Mme Madeleine BRIGNON;BC-UG;1585;32.13
184;03;15;Saint-Pourçain-sur-Sioule;14324;9055;5269;203;133;4933;Mme Catherine CORTI;BC-DVD;649;13.16
185;03;16;Souvigny;11528;6461;5067;176;141;4750;M. Jean-Marc DUMONT;BC-COM;2621;55.18
186;03;16;Souvigny;11528;6461;5067;176;141;4750;Mme Agnès CHALLETON;BC-DIV;2129;44.82
187;03;17;Vichy-1;13643;8954;4689;160;119;4410;M. Jean ALMAZAN;BC-DVD;3308;75.01
188;03;17;Vichy-1;13643;8954;4689;160;119;4410;Mme Magali DUBREUIL;BC-UGE;1102;24.99
189;03;18;Vichy-2;12421;8223;4198;147;94;3957;M. Romain LOPEZ;BC-DVD;2966;74.96
190;03;18;Vichy-2;12421;8223;4198;147;94;3957;Mme Stéphanie MOUBAMBA;BC-UGE;991;25.04
191;03;19;Yzeure;12833;8462;4371;215;173;3983;Mme Pascale FOUCAULT;BC-SOC;2429;60.98
192;03;19;Yzeure;12833;8462;4371;215;173;3983;Mme Maria BARRETO;BC-UD;1554;39.02
193;04;1;Barcelonnette;6593;3700;2893;173;60;2660;Mme Elisabeth JACQUES;BC-LR;1621;60.94
194;04;1;Barcelonnette;6593;3700;2893;173;60;2660;M. Rémi GAECHTER;BC-UGE;594;22.33
195;04;1;Barcelonnette;6593;3700;2893;173;60;2660;Mme Odile LELEU;BC-DVG;445;16.73
196;04;2;Castellane;8571;4281;4290;253;142;3895;M. Alain DELSAUX;BC-LR;2055;52.76
197;04;2;Castellane;8571;4281;4290;253;142;3895;Mme Martine BRONDET;BC-DVG;1840;47.24
198;04;3;Château-Arnoux-Saint-Auban;9531;5925;3606;199;104;3303;Mme Lila DESJARDINS;BC-COM;1326;40.15
199;04;3;Château-Arnoux-Saint-Auban;9531;5925;3606;199;104;3303;M. Simon CAPARROS;BC-DVC;1025;31.03
200;04;3;Château-Arnoux-Saint-Auban;9531;5925;3606;199;104;3303;Mme Danièle BREMOND;BC-DVG;952;28.82
201;04;4;Digne-les-Bains-1;7505;4640;2865;121;67;2677;M. René MASSETTE;BC-SOC;1094;40.87
202;04;4;Digne-les-Bains-1;7505;4640;2865;121;67;2677;Mme Hélène RICHER;BC-UGE;679;25.36
203;04;4;Digne-les-Bains-1;7505;4640;2865;121;67;2677;M. Bruno ACCIAI;BC-DVC;494;18.45
204;04;4;Digne-les-Bains-1;7505;4640;2865;121;67;2677;Mme Joëlle LAUGIER;BC-LR;410;15.32
205;04;5;Digne-les-Bains-2;8679;5449;3230;169;86;2975;M. Pierre CATILLON;BC-LR;776;26.08
206;04;5;Digne-les-Bains-2;8679;5449;3230;169;86;2975;Mme Emmanuelle MARTIN;BC-DVG;682;22.92
207;04;5;Digne-les-Bains-2;8679;5449;3230;169;86;2975;M. Gilles BREST;BC-UGE;636;21.38
208;04;5;Digne-les-Bains-2;8679;5449;3230;169;86;2975;Mme Martine BONNET;BC-UCD;578;19.43
209;04;5;Digne-les-Bains-2;8679;5449;3230;169;86;2975;M. Serge CAREL;BC-DVG;303;10.18
210;04;6;Forcalquier;8938;4592;4346;149;92;4105;M. Michel DALMASSO;BC-LR;1679;40.9
211;04;6;Forcalquier;8938;4592;4346;149;92;4105;M. Geoffroy GONZALEZ;BC-DVG;1379;33.59
212;04;6;Forcalquier;8938;4592;4346;149;92;4105;M. Khaled BENFERHAT;BC-DVG;816;19.88
213;04;6;Forcalquier;8938;4592;4346;149;92;4105;M. Bernard BOUDART;BC-SOC;231;5.63
214;04;7;Manosque-1;8982;5861;3121;95;48;2978;M. Jacques BRES;BC-LR;1110;37.27
215;04;7;Manosque-1;8982;5861;3121;95;48;2978;M. Christian GIRARD;BC-RN;860;28.88
216;04;7;Manosque-1;8982;5861;3121;95;48;2978;M. Guillaume BERTOLINA;BC-COM;600;20.15
217;04;7;Manosque-1;8982;5861;3121;95;48;2978;Mme Sylviane CHAUMONT-GORIUS;BC-DVC;408;13.7
218;04;8;Manosque-2;7489;4558;2931;88;74;2769;M. Camille GALTIER;BC-LR;1138;41.1
219;04;8;Manosque-2;7489;4558;2931;88;74;2769;M. Lionel FANTOVA;BC-SOC;616;22.25
220;04;8;Manosque-2;7489;4558;2931;88;74;2769;M. Laurent GUIDON;BC-UGE;547;19.75
221;04;8;Manosque-2;7489;4558;2931;88;74;2769;M. Laurent RAYMONDO;BC-DSV;273;9.86
222;04;8;Manosque-2;7489;4558;2931;88;74;2769;Mme Dominique ALUNNO;BC-DVD;195;7.04
223;04;9;Manosque-3;8487;5608;2879;122;56;2701;M. Jean-Claude CASTEL;BC-LR;1357;50.24
224;04;9;Manosque-3;8487;5608;2879;122;56;2701;M. Sylvain MIRALLES;BC-COM;753;27.88
225;04;9;Manosque-3;8487;5608;2879;122;56;2701;Mme Clotilde BERKI;BC-UCG;591;21.88
226;04;10;Oraison;10481;7165;3316;119;81;3116;Mme Marie-Claude BRUSAT;BC-DVC;1055;33.86
227;04;10;Oraison;10481;7165;3316;119;81;3116;M. Gérard PAUL;BC-UG;938;30.1
228;04;10;Oraison;10481;7165;3316;119;81;3116;M. Noël CHUISANO;BC-DSV;566;18.16
229;04;10;Oraison;10481;7165;3316;119;81;3116;Mme Carole BOUCLIER;BC-DVG;279;8.95
230;04;10;Oraison;10481;7165;3316;119;81;3116;M. Gilles CARTIER;BC-DVD;278;8.92
231;04;11;Reillanne;8805;4798;4007;137;96;3774;M. Alain CLAPIER;BC-COM;1448;38.37
232;04;11;Reillanne;8805;4798;4007;137;96;3774;Mme Michèle MOUTTE;BC-DVG;1245;32.99
233;04;11;Reillanne;8805;4798;4007;137;96;3774;M. Gerard BAUMEL;BC-LR;1081;28.64
234;04;12;Riez;7671;4275;3396;124;36;3236;Mme Eliane BARREILLE;BC-LR;936;28.92
235;04;12;Riez;7671;4275;3396;124;36;3236;Mme Muriel DE VITA;BC-RN;817;25.25
236;04;12;Riez;7671;4275;3396;124;36;3236;M. Arnold ACHARD;BC-UG;814;25.15
237;04;12;Riez;7671;4275;3396;124;36;3236;M. Christophe DUBOIS;BC-DVG;669;20.67
238;04;13;Seyne;7343;3918;3425;169;94;3162;Mme Evelyne FAURE;BC-DVG;1650;52.18
239;04;13;Seyne;7343;3918;3425;169;94;3162;Mme Patricia ROLLAND;BC-DVD;813;25.71
240;04;13;Seyne;7343;3918;3425;169;94;3162;Mme Isabelle DALBAN;BC-FI;699;22.11
241;04;14;Sisteron;9752;5809;3943;165;91;3687;M. Robert Henri Louis GAY;BC-LR;1691;45.86
